txid	TxPath	TxGroup	KEGG_KO	ReadCount
-2	[no rank] unknown;[no rank] unknown;	Others	K05989	32
-2	[no rank] unknown;[no rank] unknown;	Others	K06020	4
-2	[no rank] unknown;[no rank] unknown;	Others	K06113	1
-2	[no rank] unknown;[no rank] unknown;	Others	K06138	2
-2	[no rank] unknown;[no rank] unknown;	Others	K06147	6
-2	[no rank] unknown;[no rank] unknown;	Others	K06148	18
-2	[no rank] unknown;[no rank] unknown;	Others	K06153	1
-2	[no rank] unknown;[no rank] unknown;	Others	K06173	4
-2	[no rank] unknown;[no rank] unknown;	Others	K06175	8
-2	[no rank] unknown;[no rank] unknown;	Others	K06181	1
-2	[no rank] unknown;[no rank] unknown;	Others	K06200	4
-2	[no rank] unknown;[no rank] unknown;	Others	K06201	4
-2	[no rank] unknown;[no rank] unknown;	Others	K06207	4
-2	[no rank] unknown;[no rank] unknown;	Others	K06215	6
-2	[no rank] unknown;[no rank] unknown;	Others	K06217	4
-2	[no rank] unknown;[no rank] unknown;	Others	K06223	8
-2	[no rank] unknown;[no rank] unknown;	Others	K06491	2
-2	[no rank] unknown;[no rank] unknown;	Others	K06866	4
-2	[no rank] unknown;[no rank] unknown;	Others	K06878	2
-2	[no rank] unknown;[no rank] unknown;	Others	K06889	5
-2	[no rank] unknown;[no rank] unknown;	Others	K06894	2
-2	[no rank] unknown;[no rank] unknown;	Others	K06895	2
-2	[no rank] unknown;[no rank] unknown;	Others	K06901	2
-2	[no rank] unknown;[no rank] unknown;	Others	K06907	4
-2	[no rank] unknown;[no rank] unknown;	Others	K06919	2
-2	[no rank] unknown;[no rank] unknown;	Others	K06922	4
-2	[no rank] unknown;[no rank] unknown;	Others	K06940	2
-2	[no rank] unknown;[no rank] unknown;	Others	K06941	2
-2	[no rank] unknown;[no rank] unknown;	Others	K06942	10
-2	[no rank] unknown;[no rank] unknown;	Others	K06949	2
-2	[no rank] unknown;[no rank] unknown;	Others	K06956	8
-2	[no rank] unknown;[no rank] unknown;	Others	K06960	2
-2	[no rank] unknown;[no rank] unknown;	Others	K06966	1
-2	[no rank] unknown;[no rank] unknown;	Others	K06967	4
-2	[no rank] unknown;[no rank] unknown;	Others	K06975	2
-2	[no rank] unknown;[no rank] unknown;	Others	K07011	4
-2	[no rank] unknown;[no rank] unknown;	Others	K07012	8
-2	[no rank] unknown;[no rank] unknown;	Others	K07015	2
-2	[no rank] unknown;[no rank] unknown;	Others	K07056	6
-2	[no rank] unknown;[no rank] unknown;	Others	K07126	13
-2	[no rank] unknown;[no rank] unknown;	Others	K07131	2
-2	[no rank] unknown;[no rank] unknown;	Others	K07171	2
-2	[no rank] unknown;[no rank] unknown;	Others	K07173	2
-2	[no rank] unknown;[no rank] unknown;	Others	K07227	2
-2	[no rank] unknown;[no rank] unknown;	Others	K07305	2
-2	[no rank] unknown;[no rank] unknown;	Others	K07323	2
-2	[no rank] unknown;[no rank] unknown;	Others	K07407	8
-2	[no rank] unknown;[no rank] unknown;	Others	K07447	6
-2	[no rank] unknown;[no rank] unknown;	Others	K07452	2
-2	[no rank] unknown;[no rank] unknown;	Others	K07454	2
-2	[no rank] unknown;[no rank] unknown;	Others	K07458	2
-2	[no rank] unknown;[no rank] unknown;	Others	K07462	2
-2	[no rank] unknown;[no rank] unknown;	Others	K07478	2
-2	[no rank] unknown;[no rank] unknown;	Others	K07483	10
-2	[no rank] unknown;[no rank] unknown;	Others	K07493	5
-2	[no rank] unknown;[no rank] unknown;	Others	K07497	57
-2	[no rank] unknown;[no rank] unknown;	Others	K07649	4
-2	[no rank] unknown;[no rank] unknown;	Others	K07727	2
-2	[no rank] unknown;[no rank] unknown;	Others	K07735	1
-2	[no rank] unknown;[no rank] unknown;	Others	K07738	2
-2	[no rank] unknown;[no rank] unknown;	Others	K07774	4
-2	[no rank] unknown;[no rank] unknown;	Others	K07816	4
-2	[no rank] unknown;[no rank] unknown;	Others	K08151	6
-2	[no rank] unknown;[no rank] unknown;	Others	K08268	1
-2	[no rank] unknown;[no rank] unknown;	Others	K08300	2
-2	[no rank] unknown;[no rank] unknown;	Others	K08303	2
-2	[no rank] unknown;[no rank] unknown;	Others	K08316	4
-2	[no rank] unknown;[no rank] unknown;	Others	K08348	2
-2	[no rank] unknown;[no rank] unknown;	Others	K08349	2
-2	[no rank] unknown;[no rank] unknown;	Others	K08483	2
-2	[no rank] unknown;[no rank] unknown;	Others	K08744	2
-2	[no rank] unknown;[no rank] unknown;	Others	K08884	2
-2	[no rank] unknown;[no rank] unknown;	Others	K08998	2
-2	[no rank] unknown;[no rank] unknown;	Others	K09095	1
-2	[no rank] unknown;[no rank] unknown;	Others	K09157	4
-2	[no rank] unknown;[no rank] unknown;	Others	K09158	4
-2	[no rank] unknown;[no rank] unknown;	Others	K09203	12
-2	[no rank] unknown;[no rank] unknown;	Others	K09250	19
-2	[no rank] unknown;[no rank] unknown;	Others	K09285	4
-2	[no rank] unknown;[no rank] unknown;	Others	K09384	2
-2	[no rank] unknown;[no rank] unknown;	Others	K09458	2
-2	[no rank] unknown;[no rank] unknown;	Others	K09710	6
-2	[no rank] unknown;[no rank] unknown;	Others	K09810	1
-2	[no rank] unknown;[no rank] unknown;	Others	K09819	1
-2	[no rank] unknown;[no rank] unknown;	Others	K09892	2
-2	[no rank] unknown;[no rank] unknown;	Others	K09899	1
-2	[no rank] unknown;[no rank] unknown;	Others	K09903	6
-2	[no rank] unknown;[no rank] unknown;	Others	K09936	4
-2	[no rank] unknown;[no rank] unknown;	Others	K09952	4
-2	[no rank] unknown;[no rank] unknown;	Others	K09967	4
-2	[no rank] unknown;[no rank] unknown;	Others	K09972	2
-2	[no rank] unknown;[no rank] unknown;	Others	K10003	2
-2	[no rank] unknown;[no rank] unknown;	Others	K10004	6
-2	[no rank] unknown;[no rank] unknown;	Others	K10025	1
-2	[no rank] unknown;[no rank] unknown;	Others	K10038	2
-2	[no rank] unknown;[no rank] unknown;	Others	K10040	6
-2	[no rank] unknown;[no rank] unknown;	Others	K10117	4
-2	[no rank] unknown;[no rank] unknown;	Others	K10118	18
-2	[no rank] unknown;[no rank] unknown;	Others	K10119	4
-2	[no rank] unknown;[no rank] unknown;	Others	K10361	2
-2	[no rank] unknown;[no rank] unknown;	Others	K10363	2
-2	[no rank] unknown;[no rank] unknown;	Others	K10586	1
-2	[no rank] unknown;[no rank] unknown;	Others	K10705	2
-2	[no rank] unknown;[no rank] unknown;	Others	K10743	2
-2	[no rank] unknown;[no rank] unknown;	Others	K10773	2
-2	[no rank] unknown;[no rank] unknown;	Others	K10947	2
-2	[no rank] unknown;[no rank] unknown;	Others	K11072	2
-2	[no rank] unknown;[no rank] unknown;	Others	K11076	1
-2	[no rank] unknown;[no rank] unknown;	Others	K11189	15
-2	[no rank] unknown;[no rank] unknown;	Others	K11251	1
-2	[no rank] unknown;[no rank] unknown;	Others	K11252	8
-2	[no rank] unknown;[no rank] unknown;	Others	K11253	26
-2	[no rank] unknown;[no rank] unknown;	Others	K11254	44
-2	[no rank] unknown;[no rank] unknown;	Others	K11381	2
-2	[no rank] unknown;[no rank] unknown;	Others	K11433	1
-2	[no rank] unknown;[no rank] unknown;	Others	K11605	2
-2	[no rank] unknown;[no rank] unknown;	Others	K11616	2
-2	[no rank] unknown;[no rank] unknown;	Others	K11709	1
-2	[no rank] unknown;[no rank] unknown;	Others	K11741	2
-2	[no rank] unknown;[no rank] unknown;	Others	K11752	2
-2	[no rank] unknown;[no rank] unknown;	Others	K11753	2
-2	[no rank] unknown;[no rank] unknown;	Others	K11891	2
-2	[no rank] unknown;[no rank] unknown;	Others	K11901	2
-2	[no rank] unknown;[no rank] unknown;	Others	K11904	24
-2	[no rank] unknown;[no rank] unknown;	Others	K11907	2
-2	[no rank] unknown;[no rank] unknown;	Others	K11927	2
-2	[no rank] unknown;[no rank] unknown;	Others	K11991	2
-2	[no rank] unknown;[no rank] unknown;	Others	K12132	2
-2	[no rank] unknown;[no rank] unknown;	Others	K12239	2
-2	[no rank] unknown;[no rank] unknown;	Others	K12243	2
-2	[no rank] unknown;[no rank] unknown;	Others	K12410	2
-2	[no rank] unknown;[no rank] unknown;	Others	K12497	12
-2	[no rank] unknown;[no rank] unknown;	Others	K12574	2
-2	[no rank] unknown;[no rank] unknown;	Others	K12657	1
-2	[no rank] unknown;[no rank] unknown;	Others	K12700	1
-2	[no rank] unknown;[no rank] unknown;	Others	K13503	2
-2	[no rank] unknown;[no rank] unknown;	Others	K13506	1
-2	[no rank] unknown;[no rank] unknown;	Others	K13527	4
-2	[no rank] unknown;[no rank] unknown;	Others	K13571	5
-2	[no rank] unknown;[no rank] unknown;	Others	K13730	2
-2	[no rank] unknown;[no rank] unknown;	Others	K13924	6
-2	[no rank] unknown;[no rank] unknown;	Others	K13926	4
-2	[no rank] unknown;[no rank] unknown;	Others	K13940	4
-2	[no rank] unknown;[no rank] unknown;	Others	K13998	4
-2	[no rank] unknown;[no rank] unknown;	Others	K14011	12
-2	[no rank] unknown;[no rank] unknown;	Others	K14170	2
-2	[no rank] unknown;[no rank] unknown;	Others	K14761	2
-2	[no rank] unknown;[no rank] unknown;	Others	K14774	2
-2	[no rank] unknown;[no rank] unknown;	Others	K15125	9
-2	[no rank] unknown;[no rank] unknown;	Others	K15407	1
-2	[no rank] unknown;[no rank] unknown;	Others	K15515	4
-2	[no rank] unknown;[no rank] unknown;	Others	K15580	8
-2	[no rank] unknown;[no rank] unknown;	Others	K15627	12
-2	[no rank] unknown;[no rank] unknown;	Others	K15724	2
-2	[no rank] unknown;[no rank] unknown;	Others	K15771	4
-2	[no rank] unknown;[no rank] unknown;	Others	K16013	2
-2	[no rank] unknown;[no rank] unknown;	Others	K16066	2
-2	[no rank] unknown;[no rank] unknown;	Others	K16210	4
-2	[no rank] unknown;[no rank] unknown;	Others	K16509	2
-2	[no rank] unknown;[no rank] unknown;	Others	K16680	2
-2	[no rank] unknown;[no rank] unknown;	Others	K16785	2
-2	[no rank] unknown;[no rank] unknown;	Others	K16786	4
-2	[no rank] unknown;[no rank] unknown;	Others	K16787	4
-2	[no rank] unknown;[no rank] unknown;	Others	K16926	4
-2	[no rank] unknown;[no rank] unknown;	Others	K16963	2
-2	[no rank] unknown;[no rank] unknown;	Others	K17073	2
-2	[no rank] unknown;[no rank] unknown;	Others	K17074	2
-2	[no rank] unknown;[no rank] unknown;	Others	K17464	2
-2	[no rank] unknown;[no rank] unknown;	Others	K17466	2
-2	[no rank] unknown;[no rank] unknown;	Others	K17640	1
-2	[no rank] unknown;[no rank] unknown;	Others	K17686	10
-2	[no rank] unknown;[no rank] unknown;	Others	K17758	4
-2	[no rank] unknown;[no rank] unknown;	Others	K17759	4
-2	[no rank] unknown;[no rank] unknown;	Others	K17828	4
-2	[no rank] unknown;[no rank] unknown;	Others	K18138	2
-2	[no rank] unknown;[no rank] unknown;	Others	K18347	4
-2	[no rank] unknown;[no rank] unknown;	Others	K18667	2
-2	[no rank] unknown;[no rank] unknown;	Others	K18757	12
-2	[no rank] unknown;[no rank] unknown;	Others	K18893	2
-2	[no rank] unknown;[no rank] unknown;	Others	K19048	4
-2	[no rank] unknown;[no rank] unknown;	Others	K19123	3
-2	[no rank] unknown;[no rank] unknown;	Others	K19168	1
-2	[no rank] unknown;[no rank] unknown;	Others	K19511	2
-2	[no rank] unknown;[no rank] unknown;	Others	K19525	2
-2	[no rank] unknown;[no rank] unknown;	Others	K19548	4
-2	[no rank] unknown;[no rank] unknown;	Others	K19784	4
-2	[no rank] unknown;[no rank] unknown;	Others	K20276	3
-2	[no rank] unknown;[no rank] unknown;	Others	K20487	10
-2	[no rank] unknown;[no rank] unknown;	Others	K20491	1
-2	[no rank] unknown;[no rank] unknown;	Others	K20492	4
-2	[no rank] unknown;[no rank] unknown;	Others	K20814	2
-2	[no rank] unknown;[no rank] unknown;	Others	K21344	2
-2	[no rank] unknown;[no rank] unknown;	Others	K21471	2
-2	[no rank] unknown;[no rank] unknown;	Others	K21600	2
-2	[no rank] unknown;[no rank] unknown;	Others	K21745	2
-2	[no rank] unknown;[no rank] unknown;	Others	K22285	1
-2	[no rank] unknown;[no rank] unknown;	Others	K22393	4
1	[no rank] root;	Others	K00001	8
1	[no rank] root;	Others	K00013	4
1	[no rank] root;	Others	K00027	4
1	[no rank] root;	Others	K00031	16
1	[no rank] root;	Others	K00033	4
1	[no rank] root;	Others	K00046	4
1	[no rank] root;	Others	K00058	4
1	[no rank] root;	Others	K00059	2
1	[no rank] root;	Others	K00099	8
1	[no rank] root;	Others	K00104	4
1	[no rank] root;	Others	K00108	2
1	[no rank] root;	Others	K00111	8
1	[no rank] root;	Others	K00123	6
1	[no rank] root;	Others	K00128	12
1	[no rank] root;	Others	K00133	4
1	[no rank] root;	Others	K00134	12
1	[no rank] root;	Others	K00147	4
1	[no rank] root;	Others	K00158	4
1	[no rank] root;	Others	K00169	4
1	[no rank] root;	Others	K00208	4
1	[no rank] root;	Others	K00215	8
1	[no rank] root;	Others	K00234	4
1	[no rank] root;	Others	K00239	8
1	[no rank] root;	Others	K00244	8
1	[no rank] root;	Others	K00248	4
1	[no rank] root;	Others	K00252	4
1	[no rank] root;	Others	K00265	13
1	[no rank] root;	Others	K00278	4
1	[no rank] root;	Others	K00311	8
1	[no rank] root;	Others	K00324	12
1	[no rank] root;	Others	K00325	8
1	[no rank] root;	Others	K00333	4
1	[no rank] root;	Others	K00336	12
1	[no rank] root;	Others	K00362	4
1	[no rank] root;	Others	K00370	12
1	[no rank] root;	Others	K00381	4
1	[no rank] root;	Others	K00384	4
1	[no rank] root;	Others	K00425	4
1	[no rank] root;	Others	K00512	4
1	[no rank] root;	Others	K00525	14
1	[no rank] root;	Others	K00526	8
1	[no rank] root;	Others	K00528	4
1	[no rank] root;	Others	K00544	2
1	[no rank] root;	Others	K00548	4
1	[no rank] root;	Others	K00558	14
1	[no rank] root;	Others	K00560	12
1	[no rank] root;	Others	K00567	4
1	[no rank] root;	Others	K00590	4
1	[no rank] root;	Others	K00600	8
1	[no rank] root;	Others	K00611	12
1	[no rank] root;	Others	K00615	28
1	[no rank] root;	Others	K00627	4
1	[no rank] root;	Others	K00633	4
1	[no rank] root;	Others	K00643	4
1	[no rank] root;	Others	K00647	4
1	[no rank] root;	Others	K00661	6
1	[no rank] root;	Others	K00674	8
1	[no rank] root;	Others	K00697	26
1	[no rank] root;	Others	K00699	2
1	[no rank] root;	Others	K00750	2
1	[no rank] root;	Others	K00762	4
1	[no rank] root;	Others	K00773	8
1	[no rank] root;	Others	K00789	12
1	[no rank] root;	Others	K00794	8
1	[no rank] root;	Others	K00795	4
1	[no rank] root;	Others	K00796	2
1	[no rank] root;	Others	K00806	4
1	[no rank] root;	Others	K00823	4
1	[no rank] root;	Others	K00831	4
1	[no rank] root;	Others	K00857	8
1	[no rank] root;	Others	K00864	4
1	[no rank] root;	Others	K00871	4
1	[no rank] root;	Others	K00873	12
1	[no rank] root;	Others	K00927	4
1	[no rank] root;	Others	K00951	4
1	[no rank] root;	Others	K00982	4
1	[no rank] root;	Others	K00996	4
1	[no rank] root;	Others	K01056	4
1	[no rank] root;	Others	K01092	4
1	[no rank] root;	Others	K01136	1
1	[no rank] root;	Others	K01150	4
1	[no rank] root;	Others	K01154	4
1	[no rank] root;	Others	K01156	4
1	[no rank] root;	Others	K01182	8
1	[no rank] root;	Others	K01185	4
1	[no rank] root;	Others	K01187	8
1	[no rank] root;	Others	K01191	4
1	[no rank] root;	Others	K01193	12
1	[no rank] root;	Others	K01208	8
1	[no rank] root;	Others	K01220	12
1	[no rank] root;	Others	K01223	8
1	[no rank] root;	Others	K01246	8
1	[no rank] root;	Others	K01256	8
1	[no rank] root;	Others	K01356	4
1	[no rank] root;	Others	K01358	2
1	[no rank] root;	Others	K01408	4
1	[no rank] root;	Others	K01419	12
1	[no rank] root;	Others	K01428	18
1	[no rank] root;	Others	K01447	60
1	[no rank] root;	Others	K01462	4
1	[no rank] root;	Others	K01486	4
1	[no rank] root;	Others	K01488	2
1	[no rank] root;	Others	K01491	8
1	[no rank] root;	Others	K01494	8
1	[no rank] root;	Others	K01496	8
1	[no rank] root;	Others	K01498	4
1	[no rank] root;	Others	K01609	4
1	[no rank] root;	Others	K01611	4
1	[no rank] root;	Others	K01621	4
1	[no rank] root;	Others	K01624	18
1	[no rank] root;	Others	K01626	4
1	[no rank] root;	Others	K01662	8
1	[no rank] root;	Others	K01676	4
1	[no rank] root;	Others	K01679	8
1	[no rank] root;	Others	K01681	8
1	[no rank] root;	Others	K01685	4
1	[no rank] root;	Others	K01687	16
1	[no rank] root;	Others	K01689	4
1	[no rank] root;	Others	K01690	4
1	[no rank] root;	Others	K01695	4
1	[no rank] root;	Others	K01696	36
1	[no rank] root;	Others	K01702	2
1	[no rank] root;	Others	K01703	10
1	[no rank] root;	Others	K01704	4
1	[no rank] root;	Others	K01708	4
1	[no rank] root;	Others	K01733	4
1	[no rank] root;	Others	K01738	8
1	[no rank] root;	Others	K01739	2
1	[no rank] root;	Others	K01754	4
1	[no rank] root;	Others	K01756	12
1	[no rank] root;	Others	K01758	8
1	[no rank] root;	Others	K01760	2
1	[no rank] root;	Others	K01784	4
1	[no rank] root;	Others	K01790	4
1	[no rank] root;	Others	K01803	4
1	[no rank] root;	Others	K01810	12
1	[no rank] root;	Others	K01817	8
1	[no rank] root;	Others	K01834	4
1	[no rank] root;	Others	K01835	4
1	[no rank] root;	Others	K01843	16
1	[no rank] root;	Others	K01858	4
1	[no rank] root;	Others	K01866	8
1	[no rank] root;	Others	K01867	4
1	[no rank] root;	Others	K01868	4
1	[no rank] root;	Others	K01869	16
1	[no rank] root;	Others	K01870	4
1	[no rank] root;	Others	K01872	8
1	[no rank] root;	Others	K01873	24
1	[no rank] root;	Others	K01875	4
1	[no rank] root;	Others	K01876	4
1	[no rank] root;	Others	K01881	12
1	[no rank] root;	Others	K01883	4
1	[no rank] root;	Others	K01897	4
1	[no rank] root;	Others	K01920	4
1	[no rank] root;	Others	K01923	4
1	[no rank] root;	Others	K01924	12
1	[no rank] root;	Others	K01940	17
1	[no rank] root;	Others	K01950	4
1	[no rank] root;	Others	K01952	2
1	[no rank] root;	Others	K01953	8
1	[no rank] root;	Others	K01955	32
1	[no rank] root;	Others	K01956	4
1	[no rank] root;	Others	K01961	10
1	[no rank] root;	Others	K01965	2
1	[no rank] root;	Others	K01968	2
1	[no rank] root;	Others	K02003	8
1	[no rank] root;	Others	K02010	6
1	[no rank] root;	Others	K02014	4
1	[no rank] root;	Others	K02017	2
1	[no rank] root;	Others	K02021	4
1	[no rank] root;	Others	K02028	6
1	[no rank] root;	Others	K02029	6
1	[no rank] root;	Others	K02036	8
1	[no rank] root;	Others	K02037	4
1	[no rank] root;	Others	K02047	4
1	[no rank] root;	Others	K02052	4
1	[no rank] root;	Others	K02111	4
1	[no rank] root;	Others	K02112	28
1	[no rank] root;	Others	K02160	8
1	[no rank] root;	Others	K02162	4
1	[no rank] root;	Others	K02259	4
1	[no rank] root;	Others	K02274	4
1	[no rank] root;	Others	K02314	4
1	[no rank] root;	Others	K02315	1
1	[no rank] root;	Others	K02334	4
1	[no rank] root;	Others	K02337	20
1	[no rank] root;	Others	K02338	4
1	[no rank] root;	Others	K02355	30
1	[no rank] root;	Others	K02358	24
1	[no rank] root;	Others	K02371	4
1	[no rank] root;	Others	K02372	4
1	[no rank] root;	Others	K02400	4
1	[no rank] root;	Others	K02406	4
1	[no rank] root;	Others	K02428	4
1	[no rank] root;	Others	K02469	20
1	[no rank] root;	Others	K02470	22
1	[no rank] root;	Others	K02500	12
1	[no rank] root;	Others	K02503	4
1	[no rank] root;	Others	K02519	12
1	[no rank] root;	Others	K02520	8
1	[no rank] root;	Others	K02564	4
1	[no rank] root;	Others	K02600	4
1	[no rank] root;	Others	K02601	16
1	[no rank] root;	Others	K02613	12
1	[no rank] root;	Others	K02621	4
1	[no rank] root;	Others	K02622	2
1	[no rank] root;	Others	K02716	8
1	[no rank] root;	Others	K02747	12
1	[no rank] root;	Others	K02755	4
1	[no rank] root;	Others	K02756	4
1	[no rank] root;	Others	K02757	4
1	[no rank] root;	Others	K02761	12
1	[no rank] root;	Others	K02787	40
1	[no rank] root;	Others	K02788	40
1	[no rank] root;	Others	K02822	2
1	[no rank] root;	Others	K02835	8
1	[no rank] root;	Others	K02836	4
1	[no rank] root;	Others	K02863	4
1	[no rank] root;	Others	K02867	8
1	[no rank] root;	Others	K02874	8
1	[no rank] root;	Others	K02878	24
1	[no rank] root;	Others	K02881	8
1	[no rank] root;	Others	K02884	4
1	[no rank] root;	Others	K02926	4
1	[no rank] root;	Others	K02933	8
1	[no rank] root;	Others	K02936	2
1	[no rank] root;	Others	K02945	8
1	[no rank] root;	Others	K02946	16
1	[no rank] root;	Others	K02950	28
1	[no rank] root;	Others	K02952	12
1	[no rank] root;	Others	K02954	4
1	[no rank] root;	Others	K02961	4
1	[no rank] root;	Others	K02965	2
1	[no rank] root;	Others	K02970	4
1	[no rank] root;	Others	K02982	14
1	[no rank] root;	Others	K02988	14
1	[no rank] root;	Others	K02990	2
1	[no rank] root;	Others	K02992	20
1	[no rank] root;	Others	K03018	6
1	[no rank] root;	Others	K03046	16
1	[no rank] root;	Others	K03060	4
1	[no rank] root;	Others	K03064	4
1	[no rank] root;	Others	K03070	16
1	[no rank] root;	Others	K03076	4
1	[no rank] root;	Others	K03086	10
1	[no rank] root;	Others	K03089	4
1	[no rank] root;	Others	K03111	30
1	[no rank] root;	Others	K03124	4
1	[no rank] root;	Others	K03168	12
1	[no rank] root;	Others	K03294	4
1	[no rank] root;	Others	K03307	4
1	[no rank] root;	Others	K03319	4
1	[no rank] root;	Others	K03366	4
1	[no rank] root;	Others	K03386	4
1	[no rank] root;	Others	K03427	20
1	[no rank] root;	Others	K03431	4
1	[no rank] root;	Others	K03466	4
1	[no rank] root;	Others	K03475	2
1	[no rank] root;	Others	K03495	8
