Sample	RawRead	CleanRead	MetagenomicRead	SubsamplePercent	AnnotatedRead	GenusRead	SpeciesRead	AssemblyGenusRichness	GenusRichness	AssemblySpeciesRichness	SpeciesRichness	Group	GenusHill_0.0	GenusHill_0.1	GenusHill_0.2	GenusHill_0.3	GenusHill_0.4	GenusHill_0.5	GenusHill_0.6	GenusHill_0.7	GenusHill_0.8	GenusHill_0.9	GenusHill_1.0	GenusHill_1.1	GenusHill_1.2	GenusHill_1.3	GenusHill_1.4	GenusHill_1.5	GenusHill_1.6	GenusHill_1.7	GenusHill_1.8	GenusHill_1.9	GenusHill_2.0	GenusHill_2.1	GenusHill_2.2	GenusHill_2.3	GenusHill_2.4	GenusHill_2.5	GenusHill_2.6	GenusHill_2.7	GenusHill_2.8	GenusHill_2.9	GenusHill_3.0	GenusHill_3.1	GenusHill_3.2	GenusHill_3.3	GenusHill_3.4	GenusHill_3.5	GenusHill_3.6	GenusHill_3.7	GenusHill_3.8	GenusHill_3.9	GenusHill_4.0	SpeciesHill_0.0	SpeciesHill_0.1	SpeciesHill_0.2	SpeciesHill_0.3	SpeciesHill_0.4	SpeciesHill_0.5	SpeciesHill_0.6	SpeciesHill_0.7	SpeciesHill_0.8	SpeciesHill_0.9	SpeciesHill_1.0	SpeciesHill_1.1	SpeciesHill_1.2	SpeciesHill_1.3	SpeciesHill_1.4	SpeciesHill_1.5	SpeciesHill_1.6	SpeciesHill_1.7	SpeciesHill_1.8	SpeciesHill_1.9	SpeciesHill_2.0	SpeciesHill_2.1	SpeciesHill_2.2	SpeciesHill_2.3	SpeciesHill_2.4	SpeciesHill_2.5	SpeciesHill_2.6	SpeciesHill_2.7	SpeciesHill_2.8	SpeciesHill_2.9	SpeciesHill_3.0	SpeciesHill_3.1	SpeciesHill_3.2	SpeciesHill_3.3	SpeciesHill_3.4	SpeciesHill_3.5	SpeciesHill_3.6	SpeciesHill_3.7	SpeciesHill_3.8	SpeciesHill_3.9	SpeciesHill_4.0
PGnos_inter_hv15	63159968	45059211	38837759	0.4	2571412.0	1195210.0	1018804.0	48	58	71	80	All	58.0	38.912496362753735	27.284835602748398	20.16036950757327	15.6790514537386	12.74900159655598	10.751182614879527	9.335095812587634	8.297481448047717	7.515875682251979	6.913305091982444	6.439438935729249	6.060241227377535	5.752052176526286	5.498049157822245	5.286041344018453	5.107046667976944	4.954347491237986	4.8228498070950705	4.708640464401058	4.608676504417072	4.520564231081483	4.442400139590778	4.372655038354477	4.310088683860322	4.253686206895132	4.202610265342769	4.156164663144454	4.113766413305935	4.074924080794108	4.039220840992532	4.006301112437139	3.9758599235215666	3.947634388830308	3.9213968270715553	3.8969491666935476	3.8741183692856644	3.8527526632497366	3.8327184269344694	3.813897595681578	3.796185494055008	80.0	54.386441020837374	38.500393879784774	28.766133196887544	22.741664254535994	18.90138330931048	16.34822949551489	14.569317961788455	13.271650110369238	12.284818897919882	11.506817530185923	10.874480963712367	10.34730891830173	9.89845379767928	9.50956737935395	9.167762833042591	8.863765539228483	8.59075170805572	8.34359748151165	8.118380764351228	7.9120433426632895	7.722157441739628	7.546761953916056	7.38424607011634	7.233265688610209	7.092682779909733	6.961520992430675	6.838932840108803	6.724175203647879	6.61659083338869	6.515594208343715	6.420660575199165	6.3313173238002864	6.247137092662015	6.167732167404113	6.092749856214469	6.021868613254458	5.954794743114317	5.891259563992807	5.831016939223229	5.773841109691762
PGnos_inter_hv15	63159968	45059211	38837759	0.4	2571412.0	1195210.0	1018804.0	48	58	71	80	Bacteria	25.0	17.99409899361812	13.217065097894613	9.944208545992113	7.676153149877336	6.083308533998552	4.950500570006774	4.135552935276829	3.5426120319227747	3.105973286995316	2.780169069501493	2.533590297878546	2.344190004452711	2.1965229847448984	2.0796985667338976	1.9859711890398342	1.9097750225638017	1.8470643488882343	1.7948624095915207	1.7509515768784214	1.7136591851787504	1.6817082556140066	1.654112457910359	1.6301014375992082	1.609067159637947	1.5905249323032653	1.5740847861917182	1.5594302315822004	1.5463023271596448	1.5344876113732864	1.5238088712897875	1.514118016503296	1.505290529729234	1.4972211092732595	1.4898202204946136	1.4830113464118684	1.476728780396337	1.4709158424088518	1.4655234285696614	1.4605088248743578	1.4558347315952165	38.0	26.36645035543955	18.33045376978336	12.901949070835142	9.294245589445273	6.917034912254132	5.3501024363936285	4.307848398291081	3.6031750066232946	3.1164767977791983	2.772160257452417	2.522441381052929	2.336847104730939	2.195660508220867	2.085897310207281	1.998842791185872	1.9285338943928216	1.8708122606867763	1.822724369470702	1.7821352210841586	1.7474753351572487	1.7175723137833392	1.6915369174873105	1.6686848400049397	1.6484822173466434	1.6305071449577417	1.6144221399625955	1.599954184210121	1.5868800830849563	1.5750155961183405	1.5642072745281783	1.554326262995449	1.5452635421105438	1.536926238568434	1.529234734820985	1.5221203832789807	1.5155236821141593	1.509392806837048	1.5036824185913333	1.4983526895703239	1.4933685002385253
PGnos_inter_hv15	63159968	45059211	38837759	0.4	2571412.0	1195210.0	1018804.0	48	58	71	80	Viruses	3.0	2.767404224639379	2.5706379334069602	2.405150532280207	2.2663673647359612	2.1499931871644953	2.0521924516430134	1.9696645967580315	1.8996449337111605	1.8398612996921295	1.7884699861106228	1.7439865118137012	1.705220131985218	1.6712162781895374	1.64120822634357	1.6145777065225349	1.5908234332086677	1.5695362930812715	1.5503799456954588	1.5330757291160841	1.517390938895915	1.503129724357431	1.490126002830212	1.478237924233888	1.4673435251532283	1.4573372959882067	1.448127450438678	1.4396337370741652	1.4317856712382913	1.4245210947285234	1.417784992746271	1.4115285142426777	1.4057081543191923	1.400285066795075	1.3952244821968411	1.3904952118373493	1.386069222769686	1.3819212715479048	1.3780285871451519	1.3743705952499763	1.3709286776178837	5.0	4.599937310025684	4.261058508574317	3.9756675263085195	3.735912509192584	3.5343528727898454	3.3643101252955523	3.22002689557626	3.09668596262763	2.9903435136528373	2.897820201515599	2.8165795122522	2.7446106944396154	2.68032471655583	2.6224662115011816	2.5700413033783365	2.5222597365595183	2.478489186235487	2.4382195877992157	2.4010355162635895	2.366594928908745	2.334612878083125	2.304849070972742	2.277098385736893	2.2511836464135175	2.226950115313493	2.204261286120316	2.1829956588519517	2.1630442541515533	2.1443086833587937	2.126699636093618	2.1101356816288357	2.094542306532338	2.079851130831529	2.065999259795766	2.0529287395226863	2.0405860927629575	2.028921917527271	2.017890535526463	2.0074496808088833	1.9975602213872
PGnos_inter_hv15	63159968	45059211	38837759	0.4	2571412.0	1195210.0	1018804.0	48	58	71	80	Arthropods	21.0	12.674252316671256	8.062584652595437	5.547560322845201	4.149388673089028	3.334176673024024	2.828841001802143	2.4958534356177853	2.264409738888209	2.0963779144292833	1.9700572576060666	1.8723906379790722	1.7951157013988135	1.7327763255970972	1.6816413512287502	1.6390854368279688	1.603217138364078	1.5726460144292245	1.5463316572392565	1.5234830322058392	1.5034898010021511	1.4858745644205438	1.4702591084713834	1.4563402032965398	1.4438720231817932	1.4326532190296248	1.4225173002454825	1.413325397405591	1.404960756049466	1.3973245022784204	1.3903323522057554	1.3839120288912887	1.3780012148393246	1.3725459138817568	1.3674991290057852	1.3628197863072813	1.3584718524325592	1.3544236054700782	1.3506470285669394	1.3471173024860428	1.3438123785352047	29.0	18.84822253232705	13.140747708297305	9.991940195856955	8.22830462005549	7.1965227800337255	6.555037524135041	6.12843105829269	5.825496789270667	5.597411476979923	5.417028213521458	5.268596319424685	5.142561789388158	5.032868196185272	4.935513087199838	4.847750312011533	4.7676336447289795	4.693745934805954	4.625032202539356	4.560692865340916	4.500112938899833	4.442813521230267	4.388417568215646	4.336625151011136	4.287195207245404	4.2399318690345025	4.194674098381451	4.151287763455634	4.109659547373416	4.069692251353194	4.031301169649426	3.9944112942277856	3.958955164756239	3.924871221650938	3.8921025514105825	3.860595937415518	3.830301147838507	3.8011704067328393	3.7731580057221743	3.7462200227240476	3.7203141213131303
PGnos_inter_hv15	63159968	45059211	38837759	0.4	2571412.0	1195210.0	1018804.0	48	58	71	80	Others	5.0	3.4836972725974573	2.4973278673493455	1.8925581993217155	1.5357417087995324	1.3283349236241169	1.2073482380263878	1.1357334885136445	1.0924765095318336	1.0657413847969246	1.0488082066269715	1.037805782709274	1.0304658134011473	1.0254354288840712	1.0218931172918952	1.0193308878889167	1.0174287761201761	1.015981426689421	1.014854492886651	1.0139583567211168	1.0132320532989396	1.0126332898199304	1.0121321543876107	1.0117070892769524	1.0113422731212502	1.0110258920097792	1.0107489794079616	1.0105046253343357	1.0102874287443544	1.010093112448805	1.0099182482428375	1.009760057848556	1.009616266751869	1.009484995455354	1.0093646775539962	1.009253997288428	1.0091518414167375	1.009057261736265	1.0089694456151346	1.0088876926113473	1.0088113957645428	5.0	3.4836972725974573	2.4973278673493455	1.8925581993217155	1.535741708799532	1.3283349236241164	1.2073482380263878	1.1357334885136436	1.0924765095318336	1.0657413847969222	1.048808206626972	1.0378057827092764	1.0304658134011486	1.0254354288840724	1.021893117291896	1.0193308878889176	1.0174287761201768	1.0159814266894214	1.0148544928866514	1.0139583567211172	1.01323205329894	1.0126332898199308	1.0121321543876112	1.0117070892769526	1.0113422731212507	1.0110258920097797	1.010748979407962	1.010504625334336	1.0102874287443548	1.0100931124488053	1.009918248242838	1.0097600578485564	1.0096162667518693	1.0094849954553542	1.0093646775539966	1.0092539972884285	1.0091518414167377	1.0090572617362652	1.0089694456151348	1.0088876926113477	1.008811395764543
PGnos_inter_hv15	63159968	45059211	38837759	0.4	2571412.0	1195210.0	1018804.0	48	58	71	80	Fungi	2.0	1.5511153347726563	1.3014766723915028	1.1661042258155314	1.0930764990631698	1.0534140954571583	1.031588708172121	1.019375177274625	1.0124049483810131	1.0083370005850703	1.0059021349290789	1.0044031437404262	1.003451478652965	1.002827168677426	1.0024035104346674	1.0021061271646097	1.0018904481131887	1.001729163448907	1.0016051403285668	1.001507363340856	1.001428570699709	1.0013638540165346	1.0013098135550373	1.0012640387040317	1.0012247820213556	1.001190750513355	1.0011609692158303	1.0011346902029694	1.0011113306832613	1.0010904300741899	1.0010716196927774	1.0010546009855927	1.0010391296406271	1.0010250038184152	1.0010120553136796	1.0010001428328408	1.0009891468204521	1.0009789654342423	1.0009695113821833	1.0009607094137718	1.0009524943129877	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGnos_inter_hv15	63159968	45059211	38837759	0.5	3165054.0	1467138.0	1251414.0	50	60	81	89	All	60.0	40.29256874094272	28.320733279089062	20.950127109996	16.273510994246244	13.188407481070405	11.070320487366685	9.562587958542215	8.45564982251536	7.621547805746751	6.978961043400507	6.474297426074036	6.071137836796903	5.744098044965124	5.475107310677605	5.251065888669996	5.062323583307545	4.901666244778939	4.763626653134899	4.644007919715646	4.539548986858232	4.447686740560202	4.36638474849773	4.294008523722874	4.229233654635662	4.170977406272402	4.118347260250614	4.0706018043535686	4.027120716337145	3.9873815104103714	3.950941360756245	3.917422772089607	3.886502191485353	3.857900888459875	3.8313775988149428	3.806722550827133	3.7837525830110437	3.7623071300047894	3.7422449035341274	3.7234411334581754	3.7057852628392953	89.0	60.0252112189221	42.15030314436493	31.205432582091703	24.42416489092265	20.09898281386449	17.227169953658354	15.233011409556568	13.785577078883644	12.691249763797808	11.833615123384082	11.14042704245305	10.56537011090945	10.077811996823922	9.656899689425456	9.288059653657353	8.96086063227046	8.667670306262496	8.402787955367423	8.161870830594326	7.941546777663446	7.73914795794616	7.5525250617392965	7.379916040372758	7.219852344511242	7.071091291590689	6.932566819738066	6.803353283548954	6.682638561228004	6.569703847346087	6.463908271711881	6.3646770217172755	6.271492024408254	6.1838845132474365	6.101428995679677	6.023738273791664	5.950459267432078	5.881269458358235	5.815873823292401	5.754002158915794	5.695406726884564
PGnos_inter_hv15	63159968	45059211	38837759	0.5	3165054.0	1467138.0	1251414.0	50	60	81	89	Bacteria	29.0	20.37139262709785	14.708120204255582	10.925139456153463	8.345829536516135	6.5536543208734335	5.288805523942189	4.384390547691202	3.7297989260624584	3.2500328191808365	2.89359656162388	2.624913221565597	2.419300926717378	2.2595500780421225	2.133576634664371	2.0328181589186767	1.9511420960205164	1.8841039343172423	1.8284422535279703	1.7817333790784118	1.742153504433845	1.708313386580132	1.679142325562978	1.6538058650002638	1.6316467691554517	1.612142222704847	1.5948724520326818	1.5794974715563852	1.5657396705160698	1.5533706415990205	1.542201121726276	1.5320732388312328	1.522854483688288	1.5144329841232114	1.5067137711993617	1.499615807338304	1.4930696043877487	1.4870153019616705	1.4814011074837712	1.4761820224264488	1.471318796473114	44.0	30.02196122216131	20.618715700899823	14.369381882264312	10.256739945034685	7.564573194150787	5.799686506150145	4.631872773934455	3.846280586238905	3.306184023013056	2.925577957146479	2.6503925532567107	2.446346855397809	2.29138681818221	2.1710644120047538	2.0757251094418465	1.9987857647150706	1.9356672890855149	1.883122810186472	1.8388074879247067	1.8009981974606102	1.768407682667815	1.7400592644721717	1.715201010686244	1.6932460352916425	1.6737303653360456	1.656282791679525	1.640603008039502	1.6264455580546022	1.6136079035239421	1.6019214520909768	1.5912447346700391	1.581458161799605	1.5724599520954528	1.5641629397937837	1.5564920482013926	1.549382272423027	1.5427770551899882	1.5366269688231828	1.5308886376455033	1.525523850800802
PGnos_inter_hv15	63159968	45059211	38837759	0.5	3165054.0	1467138.0	1251414.0	50	60	81	89	Viruses	3.0	2.779943907914317	2.5917289281027647	2.4317073001932092	2.296112807756595	2.1813218430838934	2.0840235446452056	2.0013066545160725	1.9306827765964698	1.8700680869393849	1.8177422877125813	1.7722983547160331	1.7325916188505877	1.6976928542230039	1.6668474371083566	1.6394410640372328	1.6149716692297453	1.5930267964570788	1.573265564886109	1.5554043956052912	1.5392057581736618	1.5244693109561205	1.5110249223586394	1.4987271617964255	1.4874509355889107	1.4770880137943565	1.4675442507394134	1.458737346738276	1.450595033373801	1.4430535916868064	1.4360566333670006	1.4295540909408098	1.4235013751159251	1.4178586667425828	1.4125903179660553	1.4076643425961648	1.4030519799073875	1.3987273193112757	1.3946669758418753	1.3908498083388463	1.3872566737337042	5.0	4.632423677180713	4.318692608807064	4.052506147292207	3.827325377317852	3.6368484887746053	3.4753223776972346	3.337702704173819	3.219697872137507	3.1177371812489696	3.028897465634532	2.950812875791869	2.8815832736171054	2.81968967528301	2.763920473789892	2.7133093546593994	2.6670843101593755	2.6246264718476655	2.5854372692496415	2.5491124591169125	2.5153217204645046	2.4837927003986975	2.454298585864898	2.4266484490086806	2.400679762387684	2.3762526041368868	2.3532451743904863	2.33155032581883	2.3110728762273305	2.2917275227372422	2.2734372177003097	2.2561318983599095	2.2397474871493896	2.2242250988689616	2.2095104059783046	2.195553124821156	2.182306594507256	2.169727427007514	2.157775212236552	2.146412265869379	2.1356034106524953
PGnos_inter_hv15	63159968	45059211	38837759	0.5	3165054.0	1467138.0	1251414.0	50	60	81	89	Arthropods	22.0	13.172636180589347	8.319578521434776	5.687278482929631	4.230013177828177	3.3836515931605637	2.861211262560527	2.5185095461117113	2.2813833151625906	2.109926158972377	1.981469725335065	1.8824180849097576	1.8042042670485179	1.7411975100463	1.689564999142574	1.646621175815052	1.6104382065307818	1.5796031685348848	1.5530614318344567	1.5300127374757946	1.5098406072768893	1.4920634439696183	1.4763000819390169	1.4622451550311724	1.449651244481548	1.4383157768122485	1.4280712920226792	1.4187781312102123	1.4103188802160136	1.402594101325147	1.3955190195352314	1.3890209234415645	1.3830371064680107	1.3775132207107765	1.3724019489185466	1.3676619240956982	1.3632568436241037	1.3591547375496396	1.3553273600948843	1.3517496804692735	1.3483994543098698	34.0	21.507876877719127	14.514932388533136	10.69800573959025	8.595742435063961	7.39123607884147	6.6592202462429935	6.183402562409938	5.852657814565025	5.60823479818623	5.417876514681623	5.263112038703753	5.1328927332205225	5.020317073650735	4.920892311335811	4.831581155957793	4.750260803360714	4.675404902120377	4.605889704799354	4.540871570382447	4.479706801486558	4.42189744487808	4.3670535560025945	4.3148662527462465	4.265088064664562	4.217518359574161	4.171992395413531	4.128373017949443	4.086544324823486	4.0464068121777315	4.007873651476021	3.9708678347378363	3.93531999050599	3.9011667193113864	3.8683493317631816	3.8368128982920235	3.8065055393957072	3.7773779005963157	3.749382768334958	3.7224747924977093	3.6966102887598566
PGnos_inter_hv15	63159968	45059211	38837759	0.5	3165054.0	1467138.0	1251414.0	50	60	81	89	Others	3.0	2.257657148733534	1.7784397607137066	1.481327145015134	1.3010139788670798	1.1921192203220716	1.1259387131578749	1.0851956838001928	1.0596933445944612	1.043427236700765	1.0328381067876449	1.0257931658111399	1.020997977134132	1.0176560578428013	1.015270235276371	1.0135255062686388	1.0122191738033206	1.0112186947206263	1.0104359469342836	1.009811332195432	1.0093038349723344	1.008884727827769	1.0085335341530053	1.0082354042109833	1.0079793863709163	1.0077572721682209	1.0075628137330872	1.00739118591636	1.0072386112920484	1.0071020949949239	1.006979234602337	1.0068680819660862	1.006767041477907	1.006674794215833	1.006590240706678	1.0065124572426978	1.006440662183143	1.0063741896944238	1.0063124690916854	1.0062550084415725	1.0062013814381172	3.0	2.257657148733534	1.7784397607137066	1.481327145015134	1.3010139788670798	1.1921192203220716	1.1259387131578749	1.0851956838001928	1.0596933445944612	1.043427236700765	1.0328381067876449	1.0257931658111399	1.020997977134132	1.0176560578428013	1.015270235276371	1.0135255062686388	1.0122191738033206	1.0112186947206263	1.0104359469342836	1.009811332195432	1.0093038349723344	1.008884727827769	1.0085335341530053	1.0082354042109833	1.0079793863709163	1.0077572721682209	1.0075628137330872	1.00739118591636	1.0072386112920484	1.0071020949949239	1.006979234602337	1.0068680819660862	1.006767041477907	1.006674794215833	1.006590240706678	1.0065124572426978	1.006440662183143	1.0063741896944238	1.0063124690916854	1.0062550084415725	1.0062013814381172
PGnos_inter_hv15	63159968	45059211	38837759	0.5	3165054.0	1467138.0	1251414.0	50	60	81	89	Fungi	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGnos_inter_hv15	63159968	45059211	38837759	0.6	3754319.0	1699681.0	1438679.0	46	57	81	90	All	57.0	38.56957776038881	27.23611011719175	20.166809064865443	15.632829933359972	12.62288517501288	10.553626016189124	9.084807818196449	8.01245275372473	7.210010924380441	6.596259548446417	6.11747836203527	5.737222021859766	5.430226426877906	5.178646832249462	4.969664178754158	4.7939240012126785	4.644497696106778	4.5161796844914	4.405004879295242	4.307913010751572	4.222512216242816	4.146910557163034	4.079594550339192	4.019340593686217	3.96514964970567	3.9161985443756544	3.8718032584398876	3.8313909631099072	3.794478496799706	3.760655634091503	3.729571955630891	3.7009264501441654	3.6744592090507116	3.649944738556687	3.627186533034842	3.606012640252966	3.5862720128547396	3.567831487877919	3.5505732715575573	3.534392833425266	90.0	60.62311421576971	42.41056919196811	31.20734438849701	24.24441095482224	19.79961091125555	16.853188176496047	14.81518541743883	13.34430714292138	12.23981708603487	11.380509478996094	10.690929210969813	10.122615102404891	9.643506426180863	9.231809707024981	8.872344947842857	8.554303605100918	8.269832859566774	8.013117736324077	7.779771939551097	7.566425422237323	7.370440491361432	7.189713744915588	7.022536389675969	6.86749486482837	6.723399617151522	6.589233709214409	6.464115486569361	6.34727125342049	6.238015094152145	6.135733808172717	6.0398755114183125	5.949940874166673	5.8654762617222005	5.786068256562288	5.711339191850515	5.640943433979673	5.574564228300243	5.511910976276453	5.452716850389805	5.3967366797980185
PGnos_inter_hv15	63159968	45059211	38837759	0.6	3754319.0	1699681.0	1438679.0	46	57	81	90	Bacteria	26.0	18.378710420002253	13.416540355867173	10.105053119685648	7.8329753285452295	6.235627438835738	5.091641635544951	4.261037084583957	3.6511435856210346	3.1984286559359827	2.8584766301854856	2.599974995727128	2.4007722417218176	2.2451515083277584	2.121910964994259	2.023013571146921	1.942643419620035	1.8765497002411078	1.8215915111296002	1.7754215541000131	1.7362653727076363	1.7027662588423642	1.673875407996265	1.6487734097437121	1.6268135861402562	1.607480685646684	1.590360464813818	1.575117061750397	1.5614759990003988	1.5492112926561619	1.538135585253588	1.528092526223993	1.51895083820362	1.510599659062477	1.5029448575130053	1.4959060977820997	1.4894144851000126	1.4834106648960645	1.4778432789135951	1.4726677039888028	1.4678450161128045	47.0	31.96334538258306	21.839688058148628	15.13128863851586	10.738008369451071	7.876858521516556	6.009396473374669	4.777850029971728	3.951464574692362	3.3844598141443423	2.985604009874418	2.6977282497116373	2.484657627585334	2.3231467573647837	2.197978582598447	2.098990739674868	2.01925796005025	1.9539665503738686	1.8997061737059442	1.8540164138934332	1.8150913049304378	1.7815834385902483	1.752471912140384	1.7269718868809336	1.7044717035245986	1.6844885257750906	1.66663662191279	1.650604385012767	1.636137474337807	1.623026297759343	1.6110966093958026	1.600202368357318	1.5902202567375465	1.5810454281438695	1.572588178205332	1.5647713127344154	1.557528048866674	1.5508003271446287	1.5445374432805417	1.5386949307333035	1.5332336416861598
PGnos_inter_hv15	63159968	45059211	38837759	0.6	3754319.0	1699681.0	1438679.0	46	57	81	90	Viruses	3.0	2.806868573170727	2.6424339683628397	2.503145117766526	2.3854383282375538	2.2859559952733757	2.2016783443271986	2.1299818057750985	2.068644783875404	2.0158210421561193	1.9699966713508565	1.9299415545378333	1.8946619048959241	1.8633572958218232	1.835383559988743	1.810221739333876	1.7874526464001623	1.7667363297214391	1.7477956696235266	1.7304033688091984	1.714371686605909	1.6995443645457182	1.6857902873868167	1.6729985101882574	1.6610743559990202	1.6499363500661515	1.6395138063414536	1.6297449220526543	1.6205752678415717	1.6119565859729754	1.6038458287017667	1.5962043841598148	1.5889974489955982	1.5821935162030392	1.5757639536959454	1.5696826546844638	1.5639257451539543	1.5584713370194445	1.5532993180519357	1.5483911716183376	1.5437298207777543	5.0	4.679967294120098	4.407023084109209	4.175918035823713	3.9811394825752284	3.817313471274857	3.679475273185378	3.563216821191458	3.4647381072666126	3.3808339662434648	3.308843640862842	3.2465833376125124	3.192274895740836	3.1444780954756237	3.102030268214254	3.0639944666317493	3.0296160981104046	2.9982872535757563	2.969517702165694	2.942911487004393	2.918148135008023	2.894967617929108	2.873158336709966	2.8525475286931092	2.832993609650071	2.814380057802591	2.7966105256480804	2.7796049292977973	2.7632963163995448	2.7476283547155536	2.732553316005362	2.718030455682434	2.704024709146449	2.6905056418568023	2.6774466030024646	2.6648240427510363	2.6526169610890658	2.6408064626404846	2.629375396919712	2.6183080675150308	2.607589996921937
PGnos_inter_hv15	63159968	45059211	38837759	0.6	3754319.0	1699681.0	1438679.0	46	57	81	90	Arthropods	20.0	12.376829972686075	8.06030916290513	5.637657209704164	4.251639261544044	3.425022084476323	2.9054160264311104	2.5609415946016862	2.3213556689947827	2.1477872725241456	2.0177027848326845	1.9174092029398033	1.838216986636292	1.774399349131015	1.7220588050065995	1.6784695692241667	1.6416802139979556	1.610264786100405	1.5831620281544576	1.5595687710374884	1.5388676715985592	1.5205773005739232	1.5043170977510305	1.4897824022713797	1.4767264203983574	1.4649470375520852	1.4542770558344924	1.4445768821146086	1.4357289885895066	1.4276336690159837	1.420205751926243	1.4133720279250017	1.4070692152318343	1.401242335012363	1.3958434017995127	1.3908303585569857	1.386166203500632	1.3818182686168632	1.3777576192560996	1.3739585511837775	1.370398166712309	31.0	19.891465660030146	13.719548499077371	10.340690916353436	8.45626167376377	7.356299597674658	6.673873469556526	6.221673651042706	5.902450724766472	5.664022414842478	5.477225717030476	5.325031527561138	5.197045843973517	5.086647662663488	4.989449028619692	4.902437104619573	4.823478815539148	4.75102432649127	4.6839230714669675	4.621305574575776	4.562504998899997	4.50700347222415	4.4543943628526295	4.404355140497349	4.356627465101955	4.311002341639882	4.267308909103746	4.225405889776842	4.185175019519155	4.1465159742848945	4.109342439670606	4.073579061446709	4.039159079596175	4.006022495080454	3.9741146529654325	3.9433851513319627	3.913787005013479	3.8852760083153046	3.857810252634574	3.831349764136448	3.805856233942555
PGnos_inter_hv15	63159968	45059211	38837759	0.6	3754319.0	1699681.0	1438679.0	46	57	81	90	Others	4.0	3.589224196117974	3.232931582714906	2.928578984933822	2.671906087142561	2.4575639216949585	2.279758667195747	2.1327851197963925	2.011389513715058	1.9109624027154217	1.8275982091842606	1.758068113421443	1.6997469364597335	1.6505227756580898	1.6087066996832884	1.5729512672455583	1.5421811943570263	1.515536458056326	1.492326666222472	1.4719949877077094	1.4540898860278337	1.4382430703527047	1.4241523252598243	1.4115681334974013	1.4002832322908947	1.3901244332345468	1.3809461884919387	1.3726255061354469	1.365057910512643	1.3581542149440682	1.3518379285503634	1.3460431604605079	1.340712916152917	1.335797704626838	1.3312543933326382	1.3270452617037887	1.323137214786362	1.319501126648459	1.316111289569545	1.3129449499070873	1.309981915352708	4.0	3.589224196117974	3.232931582714906	2.928578984933822	2.6719060871425606	2.4575639216949585	2.279758667195747	2.1327851197963916	2.0113895137150557	1.9109624027154217	1.8275982091842606	1.758068113421443	1.6997469364597335	1.6505227756580898	1.6087066996832888	1.5729512672455588	1.5421811943570263	1.515536458056326	1.492326666222472	1.4719949877077094	1.4540898860278337	1.4382430703527047	1.4241523252598243	1.4115681334974013	1.4002832322908947	1.3901244332345468	1.3809461884919387	1.3726255061354469	1.365057910512643	1.3581542149440682	1.3518379285503634	1.3460431604605079	1.340712916152917	1.335797704626838	1.3312543933326382	1.3270452617037887	1.323137214786362	1.319501126648459	1.316111289569545	1.3129449499070873	1.309981915352708
PGnos_inter_hv15	63159968	45059211	38837759	0.6	3754319.0	1699681.0	1438679.0	46	57	81	90	Fungi	2.0	1.5312903067548436	1.2801069962583655	1.148839498142081	1.0805021775828385	1.0446321787275705	1.025531728541495	1.0151763070314086	1.009443059497275	1.0061915435530695	1.004296271474429	1.0031569978266217	1.0024485847564986	1.0019918681693076	1.0016862298691762	1.0014739657357568	1.001321214123257	1.001207605792163	1.0011205615852967	1.0010520985549358	1.0009970087253175	1.0009518003141669	1.0009140694193748	1.0008821190249868	1.0008547227745945	1.0008309751604967	1.0008101943551362	1.0007918577824728	1.000775558479862	1.0007609749372166	1.0007478498501035	1.0007359748838032	1.0007251795661913	1.0007153230664085	1.0007062880236888	1.0006979758549959	1.0006903031445302	1.0006831988351512	1.0006766020214726	1.000670460199495	1.0006647278663	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
